"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.choice.percentcorrect","trial.choice.latency","trial.choice.response","picture.correctStim.currentvalue","picture.incorrectStim.currentvalue","block_number","task_phase","index_correctChoice","index_incorrectChoice","correctChoicePosition","correctKey","incorrectKey","percentTrialsCorrectFeedback_correctStim","percentTrialsCorrectFeedback_incorrectStim","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","cactus.bmp","100","407","36","18","28","5","Acquisiton","18","28","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","174","10","264","left","13","17","132","5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","407","36","18","28","5","Acquisiton","18","28","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","174","11","264","left","14","17","132","5.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","cactus.bmp","100","301","33","18","28","5","Acquisiton","18","28","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","175","11","264","left","14","17","132","5.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","301","33","18","28","5","Acquisiton","18","28","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","175","12","264","left","15","17","132","6"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","cactus.bmp","100","405","36","18","28","5","Acquisiton","18","28","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","16","176","12","264","left","15","17","132","6"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","405","36","18","28","5","Acquisiton","18","28","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","16","176","13","264","left","16","17","132","6.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","cactus.bmp","100","375","33","18","28","5","Acquisiton","18","28","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","17","177","13","264","left","16","17","132","6.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","375","33","18","28","5","Acquisiton","18","28","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","17","177","13","264","left","17","17","132","6.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","400","36","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","18","178","13","264","left","17","17","132","6.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","400","36","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","18","178","14","264","left","0","17","132","7"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","293","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","19","179","14","264","left","0","17","132","7"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","293","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","19","179","14","264","left","0","17","132","7"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","437","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","20","180","14","264","left","0","17","132","7"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","437","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","20","180","15","264","left","0","17","132","7.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","418","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","21","181","15","264","left","0","17","132","7.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","418","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","21","181","16","264","left","0","17","132","8"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","386","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","22","182","16","264","left","0","17","132","8"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","386","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","22","182","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","404","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","23","183","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","404","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","23","183","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","335","36","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","184","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","335","36","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","184","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","1620","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","185","17","264","left","0","17","132","8.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","1620","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","185","18","264","left","1","17","132","9"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","402","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","26","186","18","264","left","1","17","132","9"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","402","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","26","186","19","264","left","2","17","132","9.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","640","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","27","187","19","264","left","2","17","132","9.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","640","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","27","187","20","264","left","3","17","132","10"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","567","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","28","188","20","264","left","3","17","132","10"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","567","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","28","188","20","264","left","4","17","132","10"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","364","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","189","20","264","left","4","17","132","10"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","364","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","189","21","264","left","5","17","132","10.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","608","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","30","190","21","264","left","5","17","132","10.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","608","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","30","190","22","264","left","6","17","132","11"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","562","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","31","191","22","264","left","6","17","132","11"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","562","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","31","191","23","264","left","7","17","132","11.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","688","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","32","192","23","264","left","7","17","132","11.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","688","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","32","192","24","264","left","8","17","132","12"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","680","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","33","193","24","264","left","8","17","132","12"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","680","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","33","193","25","264","left","9","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","398","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","34","194","25","264","left","9","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","398","33","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","34","194","25","264","left","0","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","719","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","35","195","25","264","left","0","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","719","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","35","195","25","264","left","1","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","363","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","36","196","25","264","left","1","17","132","12.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","363","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","36","196","26","264","left","2","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","437","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","37","197","26","264","left","2","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","437","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","37","197","26","264","left","3","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","417","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","38","198","26","264","left","3","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","417","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","38","198","26","264","left","4","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","418","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","39","199","26","264","left","4","17","132","13"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","418","33","28","18","5","Reversal","28","18","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","39","199","27","264","left","5","17","132","13.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","choice","Experiment_block_start","plane.bmp","100","375","36","28","18","5","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","40","200","27","264","left","5","17","132","13.5"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","fixation","Experiment_block_start","+","100","375","36","28","18","4","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","40","200","28","264","left","6","17","132","14"
"6.5.0","Reversal_Task","1","2021-09-27","14:39:07","reset_trial","Experiment_block_start","Press SPACE to continue","100","375","36","28","18","4","Reversal","28","18","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","0","200","0","296","left","0","25","148","0"
